"","cod_pais","region","sub_reg1","sub_reg2","fecha","tiendas_y_ocio","supermercados_y_farmacias","parques","estaciones_de_transporte_publico","lugares_de_trabajo","zonas_residenciales","dia_semana","dia","n_mes","mes"
"3480","UY","Uruguay","","",2020-08-16,-10,3,-25,-24,-10,9,"domingo",16,8,"febrero"
"3481","UY","Uruguay","","",2020-08-17,-16,-8,-22,-21,-3,8,"lunes",17,8,"febrero"
"3482","UY","Uruguay","","",2020-08-18,-19,-9,-21,-21,-2,7,"martes",18,8,"febrero"
"3483","UY","Uruguay","","",2020-08-19,-24,-11,-43,-25,-5,9,"miercoles",19,8,"febrero"
"3484","UY","Uruguay","","",2020-08-20,-23,-14,-34,-25,-6,9,"jueves",20,8,"febrero"
"3485","UY","Uruguay","","",2020-08-21,-17,-4,-26,-20,-2,8,"viernes",21,8,"febrero"
"3486","UY","Uruguay","","",2020-08-22,-11,-1,-13,-21,-8,7,"sabado",22,8,"febrero"
"3487","UY","Uruguay","","",2020-08-23,-16,-7,-15,-28,-14,9,"domingo",23,8,"febrero"
"3488","UY","Uruguay","","",2020-08-24,-12,5,-14,-21,-12,6,"lunes",24,8,"febrero"
"3489","UY","Uruguay","","",2020-08-25,-70,-49,-67,-68,-75,22,"martes",25,8,"febrero"
"3490","UY","Uruguay","","",2020-08-26,-37,-24,-55,-34,-6,10,"miercoles",26,8,"febrero"
"3491","UY","Uruguay","","",2020-08-27,-23,-13,-32,-24,-3,8,"jueves",27,8,"febrero"
"3492","UY","Uruguay","","",2020-08-28,-20,-7,-26,-22,-1,8,"viernes",28,8,"febrero"
"3493","UY","Uruguay","","",2020-08-29,-24,-7,-48,-32,-10,10,"sabado",29,8,"febrero"
"3494","UY","Uruguay","","",2020-08-30,-18,-6,-30,-34,-15,11,"domingo",30,8,"febrero"
"3495","UY","Uruguay","","",2020-08-31,-23,-12,-36,-25,0,8,"lunes",31,8,"febrero"
"3496","UY","Uruguay","","",2020-09-01,-28,-12,-41,-26,-1,8,"martes",1,9,NA
"3497","UY","Uruguay","","",2020-09-02,-40,-23,-59,-42,-9,12,"miercoles",2,9,NA
"3498","UY","Uruguay","","",2020-09-03,-20,-5,-35,-23,-2,8,"jueves",3,9,NA
"3499","UY","Uruguay","","",2020-09-04,-11,3,-20,-16,1,6,"viernes",4,9,NA
"3500","UY","Uruguay","","",2020-09-05,-3,10,-16,-16,-7,6,"sabado",5,9,NA
"3501","UY","Uruguay","","",2020-09-06,-10,3,-29,-26,-15,9,"domingo",6,9,NA
"3502","UY","Uruguay","","",2020-09-07,-12,-1,-23,-17,1,6,"lunes",7,9,NA
"3503","UY","Uruguay","","",2020-09-08,-13,-2,-16,-15,0,5,"martes",8,9,NA
"3504","UY","Uruguay","","",2020-09-09,-17,-4,-29,-20,-1,6,"miercoles",9,9,NA
"3505","UY","Uruguay","","",2020-09-10,-11,-4,-10,-14,0,5,"jueves",10,9,NA
"3506","UY","Uruguay","","",2020-09-11,-11,0,-16,-15,-1,6,"viernes",11,9,NA
"3507","UY","Uruguay","","",2020-09-12,-3,5,-8,-14,-8,5,"sabado",12,9,NA
"3508","UY","Uruguay","","",2020-09-13,-8,0,-16,-24,-15,7,"domingo",13,9,NA
"3509","UY","Uruguay","","",2020-09-14,-14,-5,-20,-18,5,6,"lunes",14,9,NA
"3510","UY","Uruguay","","",2020-09-15,-18,-7,-21,-17,4,6,"martes",15,9,NA
"3511","UY","Uruguay","","",2020-09-16,-15,-6,-20,-19,2,5,"miercoles",16,9,NA
"3512","UY","Uruguay","","",2020-09-17,-26,-20,-17,-46,-26,13,"jueves",17,9,NA
"3513","UY","Uruguay","","",2020-09-18,-12,-3,-12,-14,2,5,"viernes",18,9,NA
"3514","UY","Uruguay","","",2020-09-19,-11,0,-23,-19,-10,6,"sabado",19,9,NA
"3515","UY","Uruguay","","",2020-09-20,-10,-5,-19,-27,-15,8,"domingo",20,9,NA
"3516","UY","Uruguay","","",2020-09-21,-18,-10,-30,-24,-14,8,"lunes",21,9,NA
"3517","UY","Uruguay","","",2020-09-22,-21,-12,-25,-22,-13,6,"martes",22,9,NA
"3518","UY","Uruguay","","",2020-09-23,-22,-6,-29,-18,1,6,"miercoles",23,9,NA
"3519","UY","Uruguay","","",2020-09-24,-22,-12,-23,-18,1,7,"jueves",24,9,NA
"3520","UY","Uruguay","","",2020-09-25,-21,-4,-20,-15,2,7,"viernes",25,9,NA
"3521","UY","Uruguay","","",2020-09-26,-35,-16,-58,-37,-15,12,"sabado",26,9,NA
"3522","UY","Uruguay","","",2020-09-27,-9,14,-32,-5,-13,5,"domingo",27,9,NA
"3523","UY","Uruguay","","",2020-09-28,-27,-13,-33,-26,-8,10,"lunes",28,9,NA
"3524","UY","Uruguay","","",2020-09-29,-24,-10,-21,-18,4,5,"martes",29,9,NA
"3525","UY","Uruguay","","",2020-09-30,-20,-5,-18,-19,3,5,"miercoles",30,9,NA
"3526","UY","Uruguay","","",2020-10-01,-20,-5,-25,-20,4,5,"jueves",1,10,NA
"3527","UY","Uruguay","","",2020-10-02,-16,6,-31,-9,5,5,"viernes",2,10,NA
"3528","UY","Uruguay","","",2020-10-03,-12,7,-36,-14,-8,7,"sabado",3,10,NA
"3529","UY","Uruguay","","",2020-10-04,-16,1,-39,-22,-17,10,"domingo",4,10,NA
"3530","UY","Uruguay","","",2020-10-05,-21,-5,-37,-14,4,7,"lunes",5,10,NA
"3531","UY","Uruguay","","",2020-10-06,-19,-3,-23,-7,4,4,"martes",6,10,NA
"3532","UY","Uruguay","","",2020-10-07,-14,4,-18,-6,6,4,"miercoles",7,10,NA
"3533","UY","Uruguay","","",2020-10-08,-15,-1,-21,-6,4,5,"jueves",8,10,NA
"3534","UY","Uruguay","","",2020-10-09,-13,3,-21,-7,5,4,"viernes",9,10,NA
"3535","UY","Uruguay","","",2020-10-10,-7,5,-17,-9,-7,4,"sabado",10,10,NA
"3536","UY","Uruguay","","",2020-10-11,-16,-6,-33,-26,-16,9,"domingo",11,10,NA
"3537","UY","Uruguay","","",2020-10-12,-28,-11,-44,-25,-35,11,"lunes",12,10,NA
"3538","UY","Uruguay","","",2020-10-13,-22,-8,-29,-8,5,5,"martes",13,10,NA
"3539","UY","Uruguay","","",2020-10-14,-18,-2,-18,-8,6,4,"miercoles",14,10,NA
"3540","UY","Uruguay","","",2020-10-15,-19,-7,-24,-10,4,5,"jueves",15,10,NA
"3541","UY","Uruguay","","",2020-10-16,-15,-1,-13,-9,6,5,"viernes",16,10,NA
"3542","UY","Uruguay","","",2020-10-17,-17,-4,-28,-16,-8,6,"sabado",17,10,NA
"3543","UY","Uruguay","","",2020-10-18,-13,-6,-2,-20,-16,6,"domingo",18,10,NA
"3544","UY","Uruguay","","",2020-10-19,-24,-11,-32,-16,2,7,"lunes",19,10,NA
"3545","UY","Uruguay","","",2020-10-20,-35,-18,-51,-27,-3,9,"martes",20,10,NA
"3546","UY","Uruguay","","",2020-10-21,-24,-6,-37,-12,6,6,"miercoles",21,10,NA
"3547","UY","Uruguay","","",2020-10-22,-34,-19,-51,-25,-1,10,"jueves",22,10,NA
"3548","UY","Uruguay","","",2020-10-23,-16,0,-19,-7,6,6,"viernes",23,10,NA
"3549","UY","Uruguay","","",2020-10-24,-14,0,-20,-13,-6,7,"sabado",24,10,NA
"3550","UY","Uruguay","","",2020-10-25,-25,-8,-35,-30,-16,11,"domingo",25,10,NA
"3551","UY","Uruguay","","",2020-10-26,-23,-9,-31,-13,6,7,"lunes",26,10,NA
"3552","UY","Uruguay","","",2020-10-27,-21,-10,-20,-8,5,5,"martes",27,10,NA
"3553","UY","Uruguay","","",2020-10-28,-26,-12,-43,-19,-1,8,"miercoles",28,10,NA
"3554","UY","Uruguay","","",2020-10-29,-22,-11,-31,-11,6,6,"jueves",29,10,NA
"3555","UY","Uruguay","","",2020-10-30,-17,-3,-23,-10,7,5,"viernes",30,10,NA
"3556","UY","Uruguay","","",2020-10-31,-14,1,-21,-13,-7,4,"sabado",31,10,NA
"3557","UY","Uruguay","","",2020-11-01,-17,-9,-15,-24,-15,7,"domingo",1,11,NA
"3558","UY","Uruguay","","",2020-11-02,-36,-20,-20,-34,-49,12,"lunes",2,11,NA
"3559","UY","Uruguay","","",2020-11-03,-21,-7,-25,-8,5,4,"martes",3,11,NA
"3560","UY","Uruguay","","",2020-11-04,-15,5,-24,-8,7,4,"miercoles",4,11,NA
"3561","UY","Uruguay","","",2020-11-05,-13,0,-19,-8,6,4,"jueves",5,11,NA
"3562","UY","Uruguay","","",2020-11-06,-10,5,-16,-7,8,4,"viernes",6,11,NA
"3563","UY","Uruguay","","",2020-11-07,-4,7,-17,-10,-5,5,"sabado",7,11,NA
"3564","UY","Uruguay","","",2020-11-08,-6,2,-14,-20,-13,7,"domingo",8,11,NA
"3565","UY","Uruguay","","",2020-11-09,-15,-2,-30,-12,7,5,"lunes",9,11,NA
"3566","UY","Uruguay","","",2020-11-10,-15,-1,-22,-10,4,5,"martes",10,11,NA
"3567","UY","Uruguay","","",2020-11-11,-15,-1,-26,-11,4,5,"miercoles",11,11,NA
"3568","UY","Uruguay","","",2020-11-12,-16,-6,-22,-10,5,5,"jueves",12,11,NA
"3569","UY","Uruguay","","",2020-11-13,-15,-2,-24,-10,6,5,"viernes",13,11,NA
"3570","UY","Uruguay","","",2020-11-14,-12,0,-28,-15,-5,6,"sabado",14,11,NA
"3571","UY","Uruguay","","",2020-11-15,-17,-5,-31,-27,-16,8,"domingo",15,11,NA
"3572","UY","Uruguay","","",2020-11-16,-17,-7,-24,-12,7,6,"lunes",16,11,NA
"3573","UY","Uruguay","","",2020-11-17,-23,-9,-31,-13,5,5,"martes",17,11,NA
"3574","UY","Uruguay","","",2020-11-18,-19,-6,-29,-14,5,5,"miercoles",18,11,NA
"3575","UY","Uruguay","","",2020-11-19,-18,-9,-25,-13,4,6,"jueves",19,11,NA
"3576","UY","Uruguay","","",2020-11-20,-15,-1,-21,-11,5,5,"viernes",20,11,NA
"3577","UY","Uruguay","","",2020-11-21,-12,-2,-20,-14,-6,6,"sabado",21,11,NA
"3578","UY","Uruguay","","",2020-11-22,-15,-7,-18,-24,-15,7,"domingo",22,11,NA
"3579","UY","Uruguay","","",2020-11-23,-19,-9,-22,-15,4,6,"lunes",23,11,NA
"3580","UY","Uruguay","","",2020-11-24,-25,-13,-32,-16,3,6,"martes",24,11,NA
"3581","UY","Uruguay","","",2020-11-25,-26,-12,-39,-24,-1,8,"miercoles",25,11,NA
"3582","UY","Uruguay","","",2020-11-26,-19,-11,-25,-16,-1,6,"jueves",26,11,NA
"3583","UY","Uruguay","","",2020-11-27,-15,-4,-19,-13,4,5,"viernes",27,11,NA
"3584","UY","Uruguay","","",2020-11-28,-19,-6,-34,-22,-8,8,"sabado",28,11,NA
"3585","UY","Uruguay","","",2020-11-29,-19,-10,-24,-29,-16,8,"domingo",29,11,NA
"3586","UY","Uruguay","","",2020-11-30,-20,-9,-32,-18,4,7,"lunes",30,11,NA
"3587","UY","Uruguay","","",2020-12-01,-18,-5,-23,-13,4,5,"martes",1,12,"marzo"
"3588","UY","Uruguay","","",2020-12-02,-16,3,-28,-14,2,6,"miercoles",2,12,"marzo"
"3589","UY","Uruguay","","",2020-12-03,-13,0,-19,-13,-1,6,"jueves",3,12,"marzo"
"3590","UY","Uruguay","","",2020-12-04,-14,5,-28,-14,0,7,"viernes",4,12,"marzo"
"3591","UY","Uruguay","","",2020-12-05,-5,8,-27,-13,-6,6,"sabado",5,12,"marzo"
"3592","UY","Uruguay","","",2020-12-06,-12,1,-24,-25,-15,8,"domingo",6,12,"marzo"
"3593","UY","Uruguay","","",2020-12-07,-11,0,-22,-16,-5,7,"lunes",7,12,"marzo"
"3594","UY","Uruguay","","",2020-12-08,-14,-1,-21,-14,-3,6,"martes",8,12,"marzo"
"3595","UY","Uruguay","","",2020-12-09,-13,-1,-19,-15,-4,6,"miercoles",9,12,"marzo"
"3596","UY","Uruguay","","",2020-12-10,-13,-3,-14,-13,-6,6,"jueves",10,12,"marzo"
"3597","UY","Uruguay","","",2020-12-11,-13,1,-21,-16,-7,7,"viernes",11,12,"marzo"
"3598","UY","Uruguay","","",2020-12-12,-10,2,-15,-13,-7,6,"sabado",12,12,"marzo"
"3599","UY","Uruguay","","",2020-12-13,-28,-12,-52,-40,-19,12,"domingo",13,12,"marzo"
"3600","UY","Uruguay","","",2020-12-14,-11,-2,-17,-15,-7,7,"lunes",14,12,"marzo"
"3601","UY","Uruguay","","",2020-12-15,-20,-6,-37,-20,-9,8,"martes",15,12,"marzo"
"3602","UY","Uruguay","","",2020-12-16,-13,-1,-22,-16,-8,7,"miercoles",16,12,"marzo"
"3603","UY","Uruguay","","",2020-12-17,-12,-4,-15,-15,-9,7,"jueves",17,12,"marzo"
"3604","UY","Uruguay","","",2020-12-18,-10,4,-14,-15,-8,7,"viernes",18,12,"marzo"
"3605","UY","Uruguay","","",2020-12-19,-9,4,-37,-21,-9,9,"sabado",19,12,"marzo"
"3606","UY","Uruguay","","",2020-12-20,-8,4,-40,-29,-12,11,"domingo",20,12,"marzo"
"3607","UY","Uruguay","","",2020-12-21,3,9,-16,-12,-10,7,"lunes",21,12,"marzo"
"3608","UY","Uruguay","","",2020-12-22,2,11,-12,-11,-12,5,"martes",22,12,"marzo"
"3609","UY","Uruguay","","",2020-12-23,7,30,-15,-8,-13,4,"miercoles",23,12,"marzo"
"3610","UY","Uruguay","","",2020-12-24,-28,10,-42,-33,-43,10,"jueves",24,12,"marzo"
"3611","UY","Uruguay","","",2020-12-25,-84,-81,-56,-71,-80,20,"viernes",25,12,"marzo"
"3612","UY","Uruguay","","",2020-12-26,-35,-22,-34,-37,-24,10,"sabado",26,12,"marzo"
"3613","UY","Uruguay","","",2020-12-27,-33,-23,-38,-41,-17,10,"domingo",27,12,"marzo"
"3614","UY","Uruguay","","",2020-12-28,-20,-11,-29,-26,-22,10,"lunes",28,12,"marzo"
"3615","UY","Uruguay","","",2020-12-29,-23,-8,-28,-30,-25,9,"martes",29,12,"marzo"
"3616","UY","Uruguay","","",2020-12-30,-16,14,-39,-24,-23,7,"miercoles",30,12,"marzo"
"3617","UY","Uruguay","","",2020-12-31,-41,3,-49,-38,-47,10,"jueves",31,12,"marzo"
"3618","UY","Uruguay","","",2021-01-01,-86,-86,-55,-78,-81,21,"viernes",1,1,"junio"
"3619","UY","Uruguay","","",2021-01-02,-40,-24,-26,-37,-30,8,"sabado",2,1,"junio"
"3620","UY","Uruguay","","",2021-01-03,-34,-23,-26,-39,-18,8,"domingo",3,1,"junio"
"3621","UY","Uruguay","","",2021-01-04,-21,-9,-28,-29,-32,10,"lunes",4,1,"junio"
"3622","UY","Uruguay","","",2021-01-05,-18,-1,-34,-18,-33,9,"martes",5,1,"junio"
"3623","UY","Uruguay","","",2021-01-06,-45,-16,-42,-38,-54,16,"miercoles",6,1,"junio"
"3624","UY","Uruguay","","",2021-01-07,-29,-12,-26,-21,-33,10,"jueves",7,1,"junio"
"3625","UY","Uruguay","","",2021-01-08,-32,-9,-28,-23,-32,11,"viernes",8,1,"junio"
"3626","UY","Uruguay","","",2021-01-09,-34,-11,-46,-27,-18,9,"sabado",9,1,"junio"
"3627","UY","Uruguay","","",2021-01-10,-33,-15,-20,-29,-15,6,"domingo",10,1,"junio"
"3628","UY","Uruguay","","",2021-01-11,-36,-16,-50,-29,-31,12,"lunes",11,1,"junio"
"3629","UY","Uruguay","","",2021-01-12,-30,-12,-33,-20,-27,9,"martes",12,1,"junio"
"3630","UY","Uruguay","","",2021-01-13,-33,-15,-37,-24,-28,8,"miercoles",13,1,"junio"
"3631","UY","Uruguay","","",2021-01-14,-35,-21,-33,-26,-31,8,"jueves",14,1,"junio"
"3632","UY","Uruguay","","",2021-01-15,-39,-20,-42,-30,-31,8,"viernes",15,1,"junio"
"3633","UY","Uruguay","","",2021-01-16,-38,-19,-42,-32,-22,8,"sabado",16,1,"junio"
"3634","UY","Uruguay","","",2021-01-17,-41,-23,-54,-40,-22,10,"domingo",17,1,"junio"
"3635","UY","Uruguay","","",2021-01-18,-32,-17,-30,-24,-28,8,"lunes",18,1,"junio"
"3636","UY","Uruguay","","",2021-01-19,-35,-20,-25,-23,-28,7,"martes",19,1,"junio"
"3637","UY","Uruguay","","",2021-01-20,-35,-17,-30,-24,-27,8,"miercoles",20,1,"junio"
"3638","UY","Uruguay","","",2021-01-21,-35,-21,-25,-24,-27,8,"jueves",21,1,"junio"
"3639","UY","Uruguay","","",2021-01-22,-36,-18,-26,-23,-26,8,"viernes",22,1,"junio"
"3640","UY","Uruguay","","",2021-01-23,-38,-20,-22,-24,-18,5,"sabado",23,1,"junio"
"3641","UY","Uruguay","","",2021-01-24,-41,-24,-22,-33,-17,5,"domingo",24,1,"junio"
"3642","UY","Uruguay","","",2021-01-25,-36,-21,-27,-26,-25,8,"lunes",25,1,"junio"
"3643","UY","Uruguay","","",2021-01-26,-39,-23,-32,-25,-25,8,"martes",26,1,"junio"
"3644","UY","Uruguay","","",2021-01-27,-35,-18,-36,-25,-24,8,"miercoles",27,1,"junio"
"3645","UY","Uruguay","","",2021-01-28,-35,-22,-32,-24,-25,9,"jueves",28,1,"junio"
"3646","UY","Uruguay","","",2021-01-29,-34,-15,-31,-24,-23,9,"viernes",29,1,"junio"
"3647","UY","Uruguay","","",2021-01-30,-42,-20,-56,-37,-19,10,"sabado",30,1,"junio"
"3648","UY","Uruguay","","",2021-01-31,-40,-16,-59,-43,-21,11,"domingo",31,1,"junio"
"3649","UY","Uruguay","","",2021-02-01,-34,-17,-47,-28,-22,10,"lunes",1,2,"mayo"
"3650","UY","Uruguay","","",2021-02-02,-27,-7,-35,-18,-20,7,"martes",2,2,"mayo"
"3651","UY","Uruguay","","",2021-02-03,-34,-13,-53,-25,-21,9,"miercoles",3,2,"mayo"
"3652","UY","Uruguay","","",2021-02-04,-26,-9,-33,-17,-20,7,"jueves",4,2,"mayo"
"3653","UY","Uruguay","","",2021-02-05,-23,-2,-28,-11,-18,6,"viernes",5,2,"mayo"
"3654","UY","Uruguay","","",2021-02-06,-23,-4,-25,-14,-13,4,"sabado",6,2,"mayo"
"3655","UY","Uruguay","","",2021-02-07,-27,-12,-22,-24,-16,5,"domingo",7,2,"mayo"
"3656","UY","Uruguay","","",2021-02-08,-31,-14,-49,-23,-22,9,"lunes",8,2,"mayo"
"3657","UY","Uruguay","","",2021-02-09,-29,-12,-43,-16,-19,7,"martes",9,2,"mayo"
"3658","UY","Uruguay","","",2021-02-10,-24,-5,-35,-14,-18,6,"miercoles",10,2,"mayo"
"3659","UY","Uruguay","","",2021-02-11,-31,-16,-47,-20,-20,8,"jueves",11,2,"mayo"
"3660","UY","Uruguay","","",2021-02-12,-24,-2,-38,-13,-18,7,"viernes",12,2,"mayo"
"3661","UY","Uruguay","","",2021-02-13,-20,-2,-31,-16,-15,4,"sabado",13,2,"mayo"
"3662","UY","Uruguay","","",2021-02-14,-25,-14,-37,-29,-14,8,"domingo",14,2,"mayo"
"3663","UY","Uruguay","","",2021-02-15,-41,-20,-36,-33,-51,13,"lunes",15,2,"mayo"
"3664","UY","Uruguay","","",2021-02-16,-50,-27,-63,-39,-53,13,"martes",16,2,"mayo"
"3665","VE","Venezuela","","",2020-02-15,8,2,3,2,5,-1,"sabado",15,2,"mayo"
"3666","VE","Venezuela","","",2020-02-16,5,2,1,1,3,0,"domingo",16,2,"mayo"
"3667","VE","Venezuela","","",2020-02-17,6,3,4,3,10,-1,"lunes",17,2,"mayo"
"3668","VE","Venezuela","","",2020-02-18,3,0,0,1,6,-1,"martes",18,2,"mayo"
"3669","VE","Venezuela","","",2020-02-19,5,0,4,4,5,-3,"miercoles",19,2,"mayo"
"3670","VE","Venezuela","","",2020-02-20,6,3,8,7,7,-2,"jueves",20,2,"mayo"
"3671","VE","Venezuela","","",2020-02-21,8,7,8,5,-6,1,"viernes",21,2,"mayo"
"3672","VE","Venezuela","","",2020-02-22,8,7,12,10,6,-1,"sabado",22,2,"mayo"
"3673","VE","Venezuela","","",2020-02-23,17,13,35,9,6,-3,"domingo",23,2,"mayo"
"3674","VE","Venezuela","","",2020-02-24,-17,-11,36,-25,-54,6,"lunes",24,2,"mayo"
"3675","VE","Venezuela","","",2020-02-25,-31,-24,3,-32,-59,9,"martes",25,2,"mayo"
"3676","VE","Venezuela","","",2020-02-26,-2,-3,0,-1,2,0,"miercoles",26,2,"mayo"
"3677","VE","Venezuela","","",2020-02-27,1,3,3,2,6,1,"jueves",27,2,"mayo"
"3678","VE","Venezuela","","",2020-02-28,7,6,3,3,12,-1,"viernes",28,2,"mayo"
"3679","VE","Venezuela","","",2020-02-29,10,8,5,7,11,1,"sabado",29,2,"mayo"
"3680","VE","Venezuela","","",2020-03-01,8,9,1,4,7,1,"domingo",1,3,NA
"3681","VE","Venezuela","","",2020-03-02,7,6,5,5,12,-1,"lunes",2,3,NA
"3682","VE","Venezuela","","",2020-03-03,6,5,3,3,9,-1,"martes",3,3,NA
"3683","VE","Venezuela","","",2020-03-04,7,5,5,6,9,0,"miercoles",4,3,NA
"3684","VE","Venezuela","","",2020-03-05,4,2,4,3,7,-1,"jueves",5,3,NA
"3685","VE","Venezuela","","",2020-03-06,7,2,3,4,13,-2,"viernes",6,3,NA
"3686","VE","Venezuela","","",2020-03-07,8,4,1,5,9,-1,"sabado",7,3,NA
"3687","VE","Venezuela","","",2020-03-08,9,4,3,2,7,0,"domingo",8,3,NA
"3688","VE","Venezuela","","",2020-03-09,5,3,4,3,11,-2,"lunes",9,3,NA
"3689","VE","Venezuela","","",2020-03-10,-1,2,1,-5,3,2,"martes",10,3,NA
"3690","VE","Venezuela","","",2020-03-11,7,4,9,8,11,0,"miercoles",11,3,NA
"3691","VE","Venezuela","","",2020-03-12,5,7,5,4,10,0,"jueves",12,3,NA
"3692","VE","Venezuela","","",2020-03-13,4,20,0,3,13,-1,"viernes",13,3,NA
"3693","VE","Venezuela","","",2020-03-14,-6,16,-11,-2,6,3,"sabado",14,3,NA
"3694","VE","Venezuela","","",2020-03-15,-21,4,-23,-16,0,4,"domingo",15,3,NA
"3695","VE","Venezuela","","",2020-03-16,-35,-5,-30,-39,-33,12,"lunes",16,3,NA
"3696","VE","Venezuela","","",2020-03-17,-51,-21,-43,-54,-50,18,"martes",17,3,NA
"3697","VE","Venezuela","","",2020-03-18,-57,-28,-46,-60,-54,20,"miercoles",18,3,NA
"3698","VE","Venezuela","","",2020-03-19,-62,-36,-51,-63,-56,22,"jueves",19,3,NA
"3699","VE","Venezuela","","",2020-03-20,-63,-37,-53,-64,-54,23,"viernes",20,3,NA
"3700","VE","Venezuela","","",2020-03-21,-63,-40,-57,-62,-38,19,"sabado",21,3,NA
"3701","VE","Venezuela","","",2020-03-22,-64,-45,-58,-64,-30,15,"domingo",22,3,NA
"3702","VE","Venezuela","","",2020-03-23,-63,-40,-53,-65,-57,22,"lunes",23,3,NA
"3703","VE","Venezuela","","",2020-03-24,-65,-42,-55,-67,-60,23,"martes",24,3,NA
"3704","VE","Venezuela","","",2020-03-25,-64,-40,-53,-65,-59,24,"miercoles",25,3,NA
"3705","VE","Venezuela","","",2020-03-26,-64,-40,-53,-64,-59,23,"jueves",26,3,NA
"3706","VE","Venezuela","","",2020-03-27,-64,-38,-55,-64,-55,24,"viernes",27,3,NA
"3707","VE","Venezuela","","",2020-03-28,-61,-38,-55,-60,-35,19,"sabado",28,3,NA
"3708","VE","Venezuela","","",2020-03-29,-62,-44,-57,-62,-25,16,"domingo",29,3,NA
"3709","VE","Venezuela","","",2020-03-30,-62,-41,-52,-64,-55,21,"lunes",30,3,NA
"3710","VE","Venezuela","","",2020-03-31,-62,-39,-53,-64,-57,22,"martes",31,3,NA
"3711","VE","Venezuela","","",2020-04-01,-63,-40,-52,-64,-57,23,"miercoles",1,4,"abril"
"3712","VE","Venezuela","","",2020-04-02,-64,-40,-54,-64,-58,23,"jueves",2,4,"abril"
"3713","VE","Venezuela","","",2020-04-03,-65,-41,-55,-66,-56,23,"viernes",3,4,"abril"
"3714","VE","Venezuela","","",2020-04-04,-63,-41,-58,-63,-37,19,"sabado",4,4,"abril"
"3715","VE","Venezuela","","",2020-04-05,-65,-48,-58,-65,-29,15,"domingo",5,4,"abril"
"3716","VE","Venezuela","","",2020-04-06,-62,-41,-51,-64,-55,20,"lunes",6,4,"abril"
"3717","VE","Venezuela","","",2020-04-07,-62,-37,-53,-64,-58,20,"martes",7,4,"abril"
"3718","VE","Venezuela","","",2020-04-08,-59,-32,-49,-61,-58,21,"miercoles",8,4,"abril"
"3719","VE","Venezuela","","",2020-04-09,-68,-44,-56,-67,-67,25,"jueves",9,4,"abril"
"3720","VE","Venezuela","","",2020-04-10,-75,-59,-62,-73,-69,28,"viernes",10,4,"abril"
"3721","VE","Venezuela","","",2020-04-11,-66,-46,-60,-65,-40,20,"sabado",11,4,"abril"
"3722","VE","Venezuela","","",2020-04-12,-65,-51,-59,-65,-29,14,"domingo",12,4,"abril"
"3723","VE","Venezuela","","",2020-04-13,-60,-39,-49,-62,-52,20,"lunes",13,4,"abril"
"3724","VE","Venezuela","","",2020-04-14,-59,-35,-50,-61,-54,21,"martes",14,4,"abril"
"3725","VE","Venezuela","","",2020-04-15,-59,-35,-49,-61,-53,22,"miercoles",15,4,"abril"
"3726","VE","Venezuela","","",2020-04-16,-59,-34,-50,-60,-53,22,"jueves",16,4,"abril"
"3727","VE","Venezuela","","",2020-04-17,-60,-36,-52,-61,-50,24,"viernes",17,4,"abril"
"3728","VE","Venezuela","","",2020-04-18,-60,-39,-56,-59,-31,17,"sabado",18,4,"abril"
"3729","VE","Venezuela","","",2020-04-19,-63,-47,-58,-64,-24,14,"domingo",19,4,"abril"
"3730","VE","Venezuela","","",2020-04-20,-60,-42,-50,-61,-49,20,"lunes",20,4,"abril"
"3731","VE","Venezuela","","",2020-04-21,-60,-40,-52,-61,-53,21,"martes",21,4,"abril"
"3732","VE","Venezuela","","",2020-04-22,-59,-38,-50,-61,-52,21,"miercoles",22,4,"abril"
"3733","VE","Venezuela","","",2020-04-23,-60,-38,-51,-60,-52,21,"jueves",23,4,"abril"
"3734","VE","Venezuela","","",2020-04-24,-60,-38,-53,-61,-48,22,"viernes",24,4,"abril"
"3735","VE","Venezuela","","",2020-04-25,-58,-36,-54,-57,-28,17,"sabado",25,4,"abril"
"3736","VE","Venezuela","","",2020-04-26,-59,-43,-55,-60,-21,14,"domingo",26,4,"abril"
"3737","VE","Venezuela","","",2020-04-27,-57,-38,-49,-58,-46,20,"lunes",27,4,"abril"
"3738","VE","Venezuela","","",2020-04-28,-56,-34,-48,-57,-49,17,"martes",28,4,"abril"
"3739","VE","Venezuela","","",2020-04-29,-56,-35,-46,-57,-48,21,"miercoles",29,4,"abril"
"3740","VE","Venezuela","","",2020-04-30,-55,-31,-46,-54,-47,20,"jueves",30,4,"abril"
"3741","VE","Venezuela","","",2020-05-01,-62,-42,-53,-62,-55,23,"viernes",1,5,NA
"3742","VE","Venezuela","","",2020-05-02,-56,-35,-51,-54,-25,16,"sabado",2,5,NA
"3743","VE","Venezuela","","",2020-05-03,-59,-45,-54,-60,-18,12,"domingo",3,5,NA
"3744","VE","Venezuela","","",2020-05-04,-54,-37,-45,-56,-43,17,"lunes",4,5,NA
"3745","VE","Venezuela","","",2020-05-05,-54,-34,-46,-55,-45,18,"martes",5,5,NA
"3746","VE","Venezuela","","",2020-05-06,-52,-32,-43,-54,-45,19,"miercoles",6,5,NA
"3747","VE","Venezuela","","",2020-05-07,-52,-31,-43,-53,-44,19,"jueves",7,5,NA
"3748","VE","Venezuela","","",2020-05-08,-51,-29,-45,-53,-40,18,"viernes",8,5,NA
